"THCIC_ID","HOSP_NAME","HOSP_NAME_clean","HOSP_CITY","HOSP_COUNTY","HOSP_COUNTY_FIPS","HOSP_STATE","YEAR"
"831700","Mayhill Hospital","MAYHILL HOSPITAL","DENTON","DENTON","48121","TX","2018"
"871500","Select Rehab Hospital-Denton","SELECT REHAB HOSPITAL DENTON","DENTON","DENTON","48121","TX","2018"
"975163","Horizon Medical Center of Denton","HORIZON MEDICAL CENTER OF DENTON","DENTON","DENTON","48121","TX","2018"
"485000","Yoakum County Hospital","YOAKUM COUNTY HOSPITAL","DENVER CITY","YOAKUM","48501","TX","2018"
"260000","Plains Memorial Hospital","PLAINS MEMORIAL HOSPITAL","DIMMITT","CASTRO","48069","TX","2018"
"199000","Memorial Hospital","MEMORIAL HOSPITAL","DUMAS","MOORE","48341","TX","2018"
"560000","Rice Medical Center","RICE MEDICAL CENTER","EAGLE LAKE","COLORADO","48089","TX","2018"
"547001","Fort Duncan Regional Medical Center","FORT DUNCAN REGIONAL MEDICAL CENTER","EAGLE PASS","MAVERICK","48323","TX","2018"
"222000","Eastland Memorial Hospital","EASTLAND MEMORIAL HOSPITAL","EASTLAND","EASTLAND","48133","TX","2018"
"202000","Concho County Hospital","CONCHO COUNTY HOSPITAL","EDEN","CONCHO","48095","TX","2018"
"140002","Edinburg Regional Medical Center","EDINBURG REGIONAL MEDICAL CENTER","EDINBURG","HIDALGO","48215","TX","2018"
"797100","Doctors Hospital-Renaissance","DOCTORS HOSPITAL RENAISSANCE","EDINBURG","HIDALGO","48215","TX","2018"
"797101","Womens Hospital-Renaissance","WOMENS HOSPITAL RENAISSANCE","EDINBURG","HIDALGO","48215","TX","2018"
"830000","Cornerstone Regional Hospital","CORNERSTONE REGIONAL HOSPITAL","EDINBURG","HIDALGO","48215","TX","2018"
"017000","Jackson County Hospital","JACKSON COUNTY HOSPITAL","EDNA","JACKSON","48239","TX","2018"
"426000","El Campo Memorial Hospital","EL CAMPO MEMORIAL HOSPITAL","EL CAMPO","WHARTON","48481","TX","2018"
"000118","El Paso Psychiatric Center","EL PASO PSYCHIATRIC CENTER","EL PASO","EL PASO","48141","TX","2018"
"130000","The Hospitals of Providence Memorial Campus","THE HOSPITALS OF PROVIDENCE MEMORIAL CAMPUS","EL PASO","EL PASO","48141","TX","2018"
"180000","Las Palmas Medical Center","LAS PALMAS MEDICAL CENTER","EL PASO","EL PASO","48141","TX","2018"
"263000","University Medical Center of El Paso","UNIVERSITY MEDICAL CENTER OF EL PASO","EL PASO","EL PASO","48141","TX","2018"
"266000","The Hospitals of Providence Sierra Campus","THE HOSPITALS OF PROVIDENCE SIERRA CAMPUS","EL PASO","EL PASO","48141","TX","2018"
"319000","Del Sol Medical Center","DEL SOL MEDICAL CENTER","EL PASO","EL PASO","48141","TX","2018"
"701000","Premier Specialty Hospital of El Paso","PREMIER SPECIALTY HOSPITAL OF EL PASO","EL PASO","EL PASO","48141","TX","2018"
"718002","Highlands Rehabilitation Hospital","HIGHLANDS REHAB HOSPITAL","EL PASO","EL PASO","48141","TX","2018"
"727100","Kindred Hospital El Paso","KINDRED HOSPITAL EL PASO","EL PASO","EL PASO","48141","TX","2018"
"728200","El Paso Specialty Hospital","EL PASO SPECIALTY HOSPITAL","EL PASO","EL PASO","48141","TX","2018"
"801300","Foundation Surgical Hospital of El Paso","FOUNDATION SURGICAL HOSPITAL OF EL PASO","EL PASO","EL PASO","48141","TX","2018"
"841300","El Paso LTAC Hospital","EL PASO LTAC HOSPITAL","EL PASO","EL PASO","48141","TX","2018"
"858600","El Paso Behavioral Health System","EL PASO BEHAVIORAL HEALTH SYSTEM","EL PASO","EL PASO","48141","TX","2018"
"865000","The Hospitals of Providence East Campus","THE HOSPITALS OF PROVIDENCE EAST CAMPUS","EL PASO","EL PASO","48141","TX","2018"
"969700","El Paso Childrens Hospital","EL PASO CHILDRENS HOSPITAL","EL PASO","EL PASO","48141","TX","2018"
"975188","The Hospitals of Providence Transmountain Campus","THE HOSPITALS OF PROVIDENCE TRANSMOUNTAIN CAMPUS","EL PASO","EL PASO","48141","TX","2018"
"975338","The Hospitals of Providence Northeast Campus","THE HOSPITALS OF PROVIDENCE NORTHEAST CAMPUS","EL PASO","EL PASO","48141","TX","2018"
"136000","Schleicher County Medical Center","SCHLEICHER COUNTY MEDICAL CENTER","ELDORADO","SCHLEICHER","48413","TX","2018"
"490000","Electra Memorial Hospital","ELECTRA MEMORIAL HOSPITAL","ELECTRA","WICHITA","48485","TX","2018"
"714500","Ennis Regional Medical Center","ENNIS REGIONAL MEDICAL CENTER","ENNIS","ELLIS","48139","TX","2018"
"975198","Freestone Medical Center","FREESTONE MEDICAL CENTER","FAIRFIELD","FREESTONE","48161","TX","2018"
"433000","Connally Memorial Medical Center","CONNALLY MEMORIAL MEDICAL CENTER","FLORESVILLE","WILSON","48493","TX","2018"
"943000","Texas Health Presbyterian Hospital Flower Mound","TEXAS HEALTH PRESBYTERIAN HOSPITAL FLOWER MOUND","FLOWER MOUND","DENTON","48121","TX","2018"
"975142","Icare Rehabilitation Hospital","ICARE REHAB HOSPITAL","FLOWER MOUND","DENTON","48121","TX","2018"
"356000","Pecos County Memorial Hospital","PECOS COUNTY MEMORIAL HOSPITAL","FORT STOCKTON","PECOS","48371","TX","2018"
"047000","Texas Health Huguley Hospital","TEXAS HEALTH HUGULEY HOSPITAL","FORT WORTH","TARRANT","48439","TX","2018"
"235000","Texas Health Harris Methodist Hospital-Fort Worth","TEXAS HEALTH HARRIS METHODIST HOSPITAL FORT WORTH","FORT WORTH","TARRANT","48439","TX","2018"
"332000","Cook Childrens Medical Center","COOK CHILDRENS MEDICAL CENTER","FORT WORTH","TARRANT","48439","TX","2018"
"363000","Baylor Scott & White All Saints Medical Center-Fort Worth","BAYLOR SCOTT WHITE ALL SAINTS MEDICAL CENTER FORT WORTH","FORT WORTH","TARRANT","48439","TX","2018"
"409000","John Peter Smith Hospital","JOHN PETER SMITH HOSPITAL","FORT WORTH","TARRANT","48439","TX","2018"
"477000","Medical City Fort Worth","MEDICAL CITY FORT WORTH","FORT WORTH","TARRANT","48439","TX","2018"
"627000","Texas Health Harris Methodist Hospital-Southwest Fort Worth","TEXAS HEALTH HARRIS METHODIST HOSPITAL SOUTHWEST FORT WORTH","FORT WORTH","TARRANT","48439","TX","2018"
"652000","Texas Health Specialty Hospital-Fort Worth","TEXAS HEALTH SPECIALTY HOSPITAL FORT WORTH","FORT WORTH","TARRANT","48439","TX","2018"
"659000","HEALTHSOUTH Rehab Hospital","HEALTHSOUTH REHAB HOSPITAL","FORT WORTH","TARRANT","48439","TX","2018"
"662000","Encompass Health Rehab Hospital City View","ENCOMPASS HEALTH REHAB HOSPITAL CITY VIEW","FORT WORTH","TARRANT","48439","TX","2018"
"690600","LifeCare Hospital-Fort Worth","LIFECARE HOSPITAL FORT WORTH","FORT WORTH","TARRANT","48439","TX","2018"
"800000","Kindred Hospital Tarrant County Fort Worth SW","KINDRED HOSPITAL TARRANT COUNTY FORT WORTH SW","FORT WORTH","TARRANT","48439","TX","2018"
"800700","Kindred Hospital-Fort Worth","KINDRED HOSPITAL FORT WORTH","FORT WORTH","TARRANT","48439","TX","2018"
"804500","Baylor Scott & White Surgical Hospital-Fort Worth","BAYLOR SCOTT WHITE SURGICAL HOSPITAL FORT WORTH","FORT WORTH","TARRANT","48439","TX","2018"
"861400","USMD Hospital Fort Worth","USMD HOSPITAL FORT WORTH","FORT WORTH","TARRANT","48439","TX","2018"
"873800","Baylor Scott & White Institute for Rehab-Fort Worth","BAYLOR SCOTT WHITE INSTITUTE FOR REHAB FORT WORTH","FORT WORTH","TARRANT","48439","TX","2018"
"902200","Texas Rehabilitation Hospital-Fort Worth","TEXAS REHAB HOSPITAL FORT WORTH","FORT WORTH","TARRANT","48439","TX","2018"
"972900","Texas Health Harris Methodist Hospital Alliance","TEXAS HEALTH HARRIS METHODIST HOSPITAL ALLIANCE","FORT WORTH","TARRANT","48439","TX","2018"
"973430","Mesa Springs","MESA SPRINGS","FORT WORTH","TARRANT","48439","TX","2018"
"973770","Wellbridge Hospital of Fort Worth","WELLBRIDGE HOSPITAL OF FORT WORTH","FORT WORTH","TARRANT","48439","TX","2018"
"973840","Wise Health Surgical Hospital","WISE HEALTH SURGICAL HOSPITAL","FORT WORTH","TARRANT","48439","TX","2018"
"974490","Medical City Alliance","MEDICAL CITY ALLIANCE","FORT WORTH","TARRANT","48439","TX","2018"
"975121","JPS Health Network - Trinity Springs North","JPS HEALTH NETWORK TRINITY SPRINGS NORTH","FORT WORTH","TARRANT","48439","TX","2018"
"975167","Texas Health Hospital Clearfork","TEXAS HEALTH HOSPITAL CLEARFORK","FORT WORTH","TARRANT","48439","TX","2018"
"219000","Hill Country Memorial Hospital","HILL COUNTRY MEMORIAL HOSPITAL","FREDERICKSBURG","GILLESPIE","48171","TX","2018"
"200000","Parmer Medical Center","PARMER MEDICAL CENTER","FRIONA","PARMER","48369","TX","2018"
"100093","Baylor Scott & White Institute for Rehab Frisco","BAYLOR SCOTT WHITE INSTITUTE FOR REHAB FRISCO","FRISCO","COLLIN","48085","TX","2018"
"787400","Baylor Scott & White Medical Center-Frisco","BAYLOR SCOTT WHITE MEDICAL CENTER FRISCO","FRISCO","COLLIN","48085","TX","2018"
"806300","Baylor Scott & White Medical Center Centennial","BAYLOR SCOTT WHITE MEDICAL CENTER CENTENNIAL","FRISCO","COLLIN","48085","TX","2018"
"974290","Haven Behavioral Hospital of Frisco","HAVEN BEHAVIORAL HOSPITAL OF FRISCO","FRISCO","COLLIN","48085","TX","2018"
"975139","Medical City Frisco","MEDICAL CITY FRISCO","FRISCO","COLLIN","48085","TX","2018"
"975285","Baylor Scott & White Medical Center Centennial","BAYLOR SCOTT WHITE MEDICAL CENTER CENTENNIAL","FRISCO","COLLIN","48085","TX","2018"
"298000","North Texas Medical Center","NORTH TEXAS MEDICAL CENTER","GAINESVILLE","COOKE","48097","TX","2018"
"000102","UT Medical Branch Hospital","UTMB HOSPITAL","GALVESTON","GALVESTON","48167","TX","2018"
"247000","Shriners Hospital for Children-Galveston","SHRINERS HOSPITAL FOR CHILDREN GALVESTON","GALVESTON","GALVESTON","48167","TX","2018"
"027000","Baylor Scott & White Medical Center-Garland","BAYLOR SCOTT WHITE MEDICAL CENTER GARLAND","GARLAND","DALLAS","48113","TX","2018"
"974300","Select Specialty Hospital Dallas at Garland","SELECT SPECIALTY HOSPITAL DALLAS AT GARLAND","GARLAND","DALLAS","48113","TX","2018"
"974400","Sundance Hospital Dallas","SUNDANCE HOSPITAL DALLAS","GARLAND","DALLAS","48113","TX","2018"
"974990","Garland Behavioral Hospital","GARLAND BEHAVIORAL HOSPITAL","GARLAND","DALLAS","48113","TX","2018"
"346000","Coryell Memorial Hospital","CORYELL MEMORIAL HOSPITAL","GATESVILLE","CORYELL","48099","TX","2018"
"835700","St Davids Georgetown Hospital","ST DAVIDS GEORGETOWN HOSPITAL","GEORGETOWN","WILLIAMSON","48491","TX","2018"
"973730","Rock Springs","ROCK SPRINGS","GEORGETOWN","WILLIAMSON","48491","TX","2018"
"973910","Georgetown Behavioral Health Institute","GEORGETOWN BEHAVIORAL HEALTH INSTITUTE","GEORGETOWN","WILLIAMSON","48491","TX","2018"
"059000","Glen Rose Medical Center","GLEN ROSE MEDICAL CENTER","GLEN ROSE","SOMERVELL","48425","TX","2018"
"103000","Memorial Hospital","MEMORIAL HOSPITAL","GONZALES","GONZALES","48177","TX","2018"
"094000","Graham Regional Medical Center","GRAHAM REGIONAL MEDICAL CENTER","GRAHAM","YOUNG","48503","TX","2018"
"424000","Lake Granbury Medical Center","LAKE GRANBURY MEDICAL CENTER","GRANBURY","HOOD","48221","TX","2018"
"975249","Baylor Scott & White Emergency Hospital-Grand Prairie","BAYLOR SCOTT WHITE EMERGENCY HOSPITAL GRAND PRAIRIE","GRAND PRAIRIE","DALLAS","48113","TX","2018"
"974380","Texas General Hospital Van Zandt Regional Medical Center","TEXAS GENERAL HOSPITAL VAN ZANDT REGIONAL MEDICAL CENTER","GRAND SALINE","VAN ZANDT","48467","TX","2018"
"513000","Baylor Scott & White Medical Center-Grapevine","BAYLOR SCOTT WHITE MEDICAL CENTER GRAPEVINE","GRAPEVINE","TARRANT","48439","TX","2018"
"858200","Sagecrest Hospital Grapevine","SAGECREST HOSPITAL GRAPEVINE","GRAPEVINE","TARRANT","48439","TX","2018"
"085000","Hunt Regional Medical Center Greenville","HUNT REGIONAL MEDICAL CENTER GREENVILLE","GREENVILLE","HUNT","48231","TX","2018"
"754000","Glen Oaks Hospital","GLEN OAKS HOSPITAL","GREENVILLE","HUNT","48231","TX","2018"
"052000","Limestone Medical Center","LIMESTONE MEDICAL CENTER","GROESBECK","LIMESTONE","48293","TX","2018"
"527000","Lavaca Medical Center","LAVACA MEDICAL CENTER","HALLETTSVILLE","LAVACA","48285","TX","2018"
"640000","Hamilton General Hospital","HAMILTON GENERAL HOSPITAL","HAMILTON","HAMILTON","48193","TX","2018"
"305000","Hamlin Memorial Hospital","HAMLIN MEMORIAL HOSPITAL","HAMLIN","JONES","48253","TX","2018"
"971000","Seton Medical Center Harker Heights","SETON MEDICAL CENTER HARKER HEIGHTS","HARKER HEIGHTS","BELL","48027","TX","2018"
"000104","Rio Grande State Center","RIO GRANDE STATE CENTER","HARLINGEN","CAMERON","48061","TX","2018"
"400000","Valley Baptist Medical Center","VALLEY BAPTIST MEDICAL CENTER","HARLINGEN","CAMERON","48061","TX","2018"
"788002","Harlingen Medical Center","HARLINGEN MEDICAL CENTER","HARLINGEN","CAMERON","48061","TX","2018"
"840700","Solara Specialty Hospitals Harlingen","SOLARA SPECIALTY HOSPITALS HARLINGEN","HARLINGEN","CAMERON","48061","TX","2018"
"975164","Palms Behavioral Health","PALMS BEHAVIORAL HEALTH","HARLINGEN","CAMERON","48061","TX","2018"
"572000","Haskell Memorial Hospital","HASKELL MEMORIAL HOSPITAL","HASKELL","HASKELL","48207","TX","2018"
"522000","Sabine County Hospital","SABINE COUNTY HOSPITAL","HEMPHILL","SABINE","48403","TX","2018"
"248000","East Texas Medical Center-Henderson","EAST TEXAS MEDICAL CENTER HENDERSON","HENDERSON","RUSK","48401","TX","2018"
"975295","UT Health East Texas Henderson Hospital","UT HEALTH EAST TEXAS HENDERSON HOSPITAL","HENDERSON","RUSK","48401","TX","2018"
"193000","Clay County Memorial Hospital","CLAY COUNTY MEMORIAL HOSPITAL","HENRIETTA","CLAY","48077","TX","2018"
"420000","Hereford Regional Medical Center","HEREFORD REGIONAL MEDICAL CENTER","HEREFORD","DEAF SMITH","48117","TX","2018"
"383000","Hill Regional Hospital","HILL REGIONAL HOSPITAL","HILLSBORO","HILL","48217","TX","2018"
"427000","Medina Regional Hospital","MEDINA REGIONAL HOSPITAL","HONDO","MEDINA","48325","TX","2018"
"975233","The Hospitals of Providence Horizon City Campus","THE HOSPITALS OF PROVIDENCE HORIZON CITY CAMPUS","HORIZON CITY","EL PASO","48141","TX","2018"
"000105","UT MD Anderson Cancer Center","UT MD ANDERSON CANCER CENTER","HOUSTON","HARRIS","48201","TX","2018"
"000115","Harris County Psychiatric Center","HARRIS COUNTY PSYCHIATRIC CENTER","HOUSTON","HARRIS","48201","TX","2018"
"007000","Womans Hospital-Texas","WOMANS HOSPITAL TEXAS","HOUSTON","HARRIS","48201","TX","2018"
"030000","United Memorial Medical Center","UNITED MEMORIAL MEDICAL CENTER","HOUSTON","HARRIS","48201","TX","2018"
"101300","Westside Surgical Hospital","WESTSIDE SURGICAL HOSPITAL","HOUSTON","HARRIS","48201","TX","2018"
"112100","Encompass Health Rehab Hospital Cypress","ENCOMPASS HEALTH REHAB HOSPITAL CYPRESS","HOUSTON","HARRIS","48201","TX","2018"
"117000","Texas Childrens Hospital","TEXAS CHILDRENS HOSPITAL","HOUSTON","HARRIS","48201","TX","2018"
"117002","Texas Childrens Hospital West Campus","TEXAS CHILDRENS HOSPITAL WEST CAMPUS","HOUSTON","HARRIS","48201","TX","2018"
"117100","Texas Childrens Hospital-Pavilion for Women","TEXAS CHILDRENS HOSPITAL PAVILION FOR WOMEN","HOUSTON","HARRIS","48201","TX","2018"
"118000","CHI St Lukes Health Baylor College of Medicine Medical Center","CHI ST LUKES HEALTH BAYLOR COLLEGE OF MEDICINE MEDICAL CENTER","HOUSTON","HARRIS","48201","TX","2018"
"119000","Memorial Hermann Southeast Hospital","MEMORIAL HERMANN SOUTHEAST HOSPITAL","HOUSTON","HARRIS","48201","TX","2018"
"124000","Houston Methodist Hospital","HOUSTON METHODIST HOSPITAL","HOUSTON","HARRIS","48201","TX","2018"
"164000","TIRR Memorial Hermann","TIRR MEMORIAL HERMANN","HOUSTON","HARRIS","48201","TX","2018"
"172000","Memorial Hermann Greater Heights Hospital","MEMORIAL HERMANN GREATER HEIGHTS HOSPITAL","HOUSTON","HARRIS","48201","TX","2018"
"229000","HCA Houston Healthcare Northwest","HCA HOUSTON HEALTHCARE NORTHWEST","HOUSTON","HARRIS","48201","TX","2018"
"302000","Memorial Hermann Memorial City Medical Center","MEMORIAL HERMANN MEMORIAL CITY MEDICAL CENTER","HOUSTON","HARRIS","48201","TX","2018"
"337001","HCA Houston Healthcare West","HCA HOUSTON HEALTHCARE WEST","HOUSTON","HARRIS","48201","TX","2018"
"347000","Memorial Hermann - Texas Medical Center","MEMORIAL HERMANN TEXAS MEDICAL CENTER","HOUSTON","HARRIS","48201","TX","2018"
"384000","Harris Health System Lyndon B Johnson Hospital","HARRIS HEALTH SYSTEM LYNDON B JOHNSON HOSPITAL","HOUSTON","HARRIS","48201","TX","2018"
"390000","HCA Houston Healthcare Medical Center","HCA HOUSTON HEALTHCARE MEDICAL CENTER","HOUSTON","HARRIS","48201","TX","2018"
"407000","Memorial Hermann Southwest Hospital","MEMORIAL HERMANN SOUTHWEST HOSPITAL","HOUSTON","HARRIS","48201","TX","2018"
"459000","Harris Health System Ben Taub Hospital","HARRIS HEALTH SYSTEM BEN TAUB HOSPITAL","HOUSTON","HARRIS","48201","TX","2018"
"459001","Harris Health System Quentin Mease Hospital","HARRIS HEALTH SYSTEM QUENTIN MEASE HOSPITAL","HOUSTON","HARRIS","48201","TX","2018"
"526000","Shriners Hospitals for Children","SHRINERS HOSPITALS FOR CHILDREN","HOUSTON","HARRIS","48201","TX","2018"
"606000","HCA Houston Healthcare Cypress Fairbanks","HCA HOUSTON HEALTHCARE CYPRESS FAIRBANKS","HOUSTON","HARRIS","48201","TX","2018"
"674000","TOPS Surgical Specialty Hospital","TOPS SURGICAL SPECIALTY HOSPITAL","HOUSTON","HARRIS","48201","TX","2018"
"676000","Kindred Hospital-Houston Medical Center","KINDRED HOSPITAL HOUSTON MEDICAL CENTER","HOUSTON","HARRIS","48201","TX","2018"
"698005","Cornerstone Specialty Hospitals Bellaire","CORNERSTONE SPECIALTY HOSPITALS BELLAIRE","HOUSTON","HARRIS","48201","TX","2018"
"706000","Kindred Hospital Houston NW","KINDRED HOSPITAL HOUSTON NW","HOUSTON","HARRIS","48201","TX","2018"
"712500","HealthBridge Childrens Hospital-Houston","HEALTHBRIDGE CHILDRENS HOSPITAL HOUSTON","HOUSTON","HARRIS","48201","TX","2018"
"724700","Houston Methodist Willowbrook Hospital","HOUSTON METHODIST WILLOWBROOK HOSPITAL","HOUSTON","HARRIS","48201","TX","2018"
"740000","St Lukes Hospital at the Vintage","ST LUKES HOSPITAL AT THE VINTAGE","HOUSTON","HARRIS","48201","TX","2018"
"744001","Cypress Creek Hospital","CYPRESS CREEK HOSPITAL","HOUSTON","HARRIS","48201","TX","2018"
"755001","West Oaks Hospital","WEST OAKS HOSPITAL","HOUSTON","HARRIS","48201","TX","2018"
"758000","US Pain & Spine Hospital","US PAIN SPINE HOSPITAL","HOUSTON","HARRIS","48201","TX","2018"
"763000","HCA Houston Healthcare Specialty Hospital Medical Center","HCA HOUSTON HEALTHCARE SPECIALTY HOSPITAL MEDICAL CENTER","HOUSTON","HARRIS","48201","TX","2018"
"782001","Intracare North Hospital","INTRACARE NORTH HOSPITAL","HOUSTON","HARRIS","48201","TX","2018"
"792000","Texas Orthopedic Hospital","TEXAS ORTHOPEDIC HOSPITAL","HOUSTON","HARRIS","48201","TX","2018"
"792600","Kindred Hospital Spring","KINDRED HOSPITAL SPRING","HOUSTON","HARRIS","48201","TX","2018"
"794200","Menninger Clinic","MENNINGER CLINIC","HOUSTON","HARRIS","48201","TX","2018"
"800010","Houston Methodist West Hospital","HOUSTON METHODIST WEST HOSPITAL","HOUSTON","HARRIS","48201","TX","2018"
"838600","St Joseph Medical Center","ST JOSEPH MEDICAL CENTER","HOUSTON","HARRIS","48201","TX","2018"
"941000","Kindred Hospital The Heights","KINDRED HOSPITAL THE HEIGHTS","HOUSTON","HARRIS","48201","TX","2018"
"945500","Hermann Drive Surgical Hospital","HERMANN DRIVE SURGICAL HOSPITAL","HOUSTON","HARRIS","48201","TX","2018"
"969200","Behavioral Hospital-Bellaire","BEHAVIORAL HOSPITAL BELLAIRE","HOUSTON","HARRIS","48201","TX","2018"
"970600","Encompass Health Rehab Hospital The Vintage","ENCOMPASS HEALTH REHAB HOSPITAL THE VINTAGE","HOUSTON","HARRIS","48201","TX","2018"
"972200","Cornerstone Specialty Hospitals Medical Center","CORNERSTONE SPECIALTY HOSPITALS MEDICAL CENTER","HOUSTON","HARRIS","48201","TX","2018"
"973100","St Joseph Medical Center-Heights","ST JOSEPH MEDICAL CENTER HEIGHTS","HOUSTON","HARRIS","48201","TX","2018"
"974370","Houston Behavioral Healthcare Hospital","HOUSTON BEHAVIORAL HEALTHCARE HOSPITAL","HOUSTON","HARRIS","48201","TX","2018"
"975124","Sun Behavioral Houston","SUN BEHAVIORAL HOUSTON","HOUSTON","HARRIS","48201","TX","2018"
"975130","AD Hospital East","AD HOSPITAL EAST","HOUSTON","HARRIS","48201","TX","2018"
"975152","Providence Hospital of North Houston","PROVIDENCE HOSPITAL OF NORTH HOUSTON","HOUSTON","HARRIS","48201","TX","2018"
"975166","First Texas Hospital","FIRST TEXAS HOSPITAL","HOUSTON","HARRIS","48201","TX","2018"
"975216","Sacred Oak Medical Center","SACRED OAK MEDICAL CENTER","HOUSTON","HARRIS","48201","TX","2018"
"975250","Altus Houston Hospital, Celestial Hospital, Odyssey Hospital","ALTUS HOUSTON HOSPITAL CELESTIAL HOSPITAL ODYSSEY HOSPITAL","HOUSTON","HARRIS","48201","TX","2018"
"975251","New Life Hospital","NEW LIFE HOSPITAL","HOUSTON","HARRIS","48201","TX","2018"
"975337","UGH Pain & Spine","UGH PAIN SPINE","HOUSTON","HARRIS","48201","TX","2018"
"616000","Encompass Health Rehab Hospital Humble","ENCOMPASS HEALTH REHAB HOSPITAL HUMBLE","HUMBLE","HARRIS","48201","TX","2018"
"847100","Memorial Hermann Northeast","MEMORIAL HERMANN NORTHEAST","HUMBLE","HARRIS","48201","TX","2018"
"865900","SE Texas ER and Hospital","SE TEXAS ER AND HOSPITAL","HUMBLE","HARRIS","48201","TX","2018"
